"Notes"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2015"	"2015"	"Wisconsin"	"55"	51264	5767891	888.8
	"2015"	"2015"	"Wyoming"	"56"	4778	586555	814.6
"Total"	"2015"	"2015"			2712492	320896618	845.3
	"2016"	"2016"	"Alabama"	"01"	52466	4863300	1078.8
	"2016"	"2016"	"Alaska"	"02"	4493	741894	605.6
	"2016"	"2016"	"Arizona"	"04"	56639	6931071	817.2
	"2016"	"2016"	"Arkansas"	"05"	31756	2988248	1062.7
	"2016"	"2016"	"California"	"06"	262215	39250017	668.1
	"2016"	"2016"	"Colorado"	"08"	37530	5540545	677.4
	"2016"	"2016"	"Connecticut"	"09"	30541	3576452	853.9
	"2016"	"2016"	"Delaware"	"10"	8873	952065	932.0
	"2016"	"2016"	"District of Columbia"	"11"	5037	681170	739.5
	"2016"	"2016"	"Florida"	"12"	197299	20612439	957.2
	"2016"	"2016"	"Georgia"	"13"	81425	10310371	789.7
	"2016"	"2016"	"Hawaii"	"15"	10911	1428557	763.8
	"2016"	"2016"	"Idaho"	"16"	13366	1683140	794.1
	"2016"	"2016"	"Illinois"	"17"	107018	12801539	836.0
	"2016"	"2016"	"Indiana"	"18"	63472	6633053	956.9
	"2016"	"2016"	"Iowa"	"19"	29538	3134693	942.3
	"2016"	"2016"	"Kansas"	"20"	26244	2907289	902.7
	"2016"	"2016"	"Kentucky"	"21"	47827	4436974	1077.9
	"2016"	"2016"	"Louisiana"	"22"	44306	4681666	946.4
	"2016"	"2016"	"Maine"	"23"	14181	1331479	1065.1
	"2016"	"2016"	"Maryland"	"24"	48819	6016447	811.4
	"2016"	"2016"	"Massachusetts"	"25"	56960	6811779	836.2
	"2016"	"2016"	"Michigan"	"26"	96230	9928300	969.2
	"2016"	"2016"	"Minnesota"	"27"	43077	5519952	780.4
	"2016"	"2016"	"Mississippi"	"28"	31741	2988726	1062.0
	"2016"	"2016"	"Missouri"	"29"	59873	6093000	982.7
	"2016"	"2016"	"Montana"	"30"	9905	1042520	950.1
	"2016"	"2016"	"Nebraska"	"31"	16217	1907116	850.3
	"2016"	"2016"	"Nevada"	"32"	23902	2940058	813.0
	"2016"	"2016"	"New Hampshire"	"33"	12203	1334795	914.2
	"2016"	"2016"	"New Jersey"	"34"	73155	8944469	817.9
	"2016"	"2016"	"New Mexico"	"35"	18361	2081015	882.3
	"2016"	"2016"	"New York"	"36"	154339	19745289	781.6
	"2016"	"2016"	"North Carolina"	"37"	90456	10146788	891.5
	"2016"	"2016"	"North Dakota"	"38"	6242	757952	823.5
	"2016"	"2016"	"Ohio"	"39"	119572	11614373	1029.5
	"2016"	"2016"	"Oklahoma"	"40"	39276	3923561	1001.0
	"2016"	"2016"	"Oregon"	"41"	35778	4093465	874.0
	"2016"	"2016"	"Pennsylvania"	"42"	133012	12784227	1040.4
	"2016"	"2016"	"Rhode Island"	"44"	9734	1056426	921.4
	"2016"	"2016"	"South Carolina"	"45"	48127	4961119	970.1
	"2016"	"2016"	"South Dakota"	"46"	7845	865454	906.5
	"2016"	"2016"	"Tennessee"	"47"	67857	6651194	1020.2
	"2016"	"2016"	"Texas"	"48"	191962	27862596	689.0
	"2016"	"2016"	"Utah"	"49"	17913	3051217	587.1
	"2016"	"2016"	"Vermont"	"50"	5909	624594	946.1
	"2016"	"2016"	"Virginia"	"51"	66472	8411808	790.2
	"2016"	"2016"	"Washington"	"53"	54769	7288000	751.5
	"2016"	"2016"	"West Virginia"	"54"	22731	1831102	1241.4
	"2016"	"2016"	"Wisconsin"	"55"	51815	5778708	896.7
	"2016"	"2016"	"Wyoming"	"56"	4722	585501	806.5
"Total"	"2016"	"2016"			2744111	323127513	849.2
"Total"					42519789	5156122268	824.6
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Age Group: < 1 year, 1-4 years, 5-9 years, 10-14 years, 15-19 years, 20-24 years, 25-34 years, 35-44 years, 45-54 years, 55-64"
"years, 65-74 years, 75-84 years, 85+ years"
"Gender: Female, Male"
"Hispanic Origin: All"
"ICD-10 Codes: All"
"Race: All"
"States: All"
"Year: 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016"
"Group By: Year, State"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: May 6, 2018 6:34:34 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20"
"No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on May 6, 2018 6:34:34 PM"
"---"
Caveats:
"1. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2016 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2016 series released by NCHS on June 26, 2017."
"2. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Not Stated."
"4. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#2014-Revision."
